algorithm_status,bpc_tree_optimal,certificate_leak,certificate_scope,cold_start_resume_previous_sec,cold_start_stage_sum_sec,cold_start_total_sec,column_provenance,config_hash,exact_certificate,external_probe_used,fail_reason,instance_index,instance_key,instance_path,labeling_final_judge_exact_harvest_target,labeling_final_judge_max_exact_tasks,labeling_final_judge_mode,labeling_max_selected_containment,labeling_max_selected_jaccard,labeling_strong_replacement_threshold,labeling_support_aware_harvest_enabled,labeling_support_continuation_max_neighbors,labeling_support_continuation_max_seed_sets,labeling_support_continuation_protected_seed_count,labeling_support_continuation_seed_enabled,labeling_support_overlap_threshold,labeling_weak_replacement_cap,labeling_worker_max_task_cap,large_task_direct_worker_enabled,large_task_direct_worker_max_candidate_sets,large_task_direct_worker_max_tasks,large_task_direct_worker_neighborhood_width,large_task_direct_worker_time_cap_sec,manual_columns_used,manual_rc_fail,mature_pool_used,model_id,no_cheat_pass,note,official_dual_source,per_instance_override_used,pricing_proof_sec,pricing_rc_fail,pricing_state,profile,root_cg_sec,root_engine,root_partition_active_sortie_bound_pruned_region_count,root_partition_active_sortie_global_max,root_partition_active_sortie_global_max_source,root_partition_auxiliary_exact_region_count,root_partition_certified_no_negative,root_partition_coarse_covered_region_count,root_partition_coarse_incomplete_region_count,root_partition_coarse_region_count,root_partition_expected_region_count,root_partition_feedback_added_column_count,root_partition_feedback_round_count,root_partition_feedback_sec,root_partition_post_final_feedback_added_column_count,root_partition_post_final_feedback_best_true_rc,root_partition_post_final_feedback_candidate_count,root_partition_post_final_feedback_eligible_count,root_partition_post_final_feedback_enabled,root_partition_post_final_feedback_mutates_certificate,root_partition_post_final_feedback_output_probe,root_partition_post_final_feedback_rejected_column_count,root_partition_post_final_feedback_resume_counts_prior_time,root_partition_post_final_feedback_selected_column_count,root_partition_proof_enabled,root_partition_sec,root_pool_active_column_count,root_pool_algorithm_status,root_pool_certificate_scope,root_pool_certified,root_pool_env_labeling_final_judge,root_pool_env_labeling_final_judge_exact_harvest_target,root_pool_env_labeling_final_judge_max_tasks,root_pool_exact_negative_harvest_candidate_count,root_pool_exact_negative_harvest_selected_count,root_pool_exact_negative_harvest_selected_new_task_set_count,root_pool_exact_negative_harvest_selected_replacement_task_set_count,root_pool_exact_negative_harvest_selection_policy,root_pool_exact_negative_harvest_target,root_pool_final_judge_history_round_count,root_pool_final_judge_history_wall_time,root_pool_labeling_final_judge_auto_mode,root_pool_labeling_final_judge_auto_selected,root_pool_labeling_final_judge_auto_skip_reason,root_pool_labeling_final_judge_enabled,root_pool_labeling_final_judge_exact_harvest_target,root_pool_labeling_final_judge_exact_harvest_target_source,root_pool_large_task_direct_worker_can_certify_no_negative,root_pool_large_task_direct_worker_candidate_round_count,root_pool_large_task_direct_worker_certificate_leak_count,root_pool_large_task_direct_worker_column_count,root_pool_large_task_direct_worker_seed_count,root_pool_large_task_direct_worker_true_negative_count,root_pool_latest_probe_json,root_pool_official_dual_source,root_pool_post_final_judge_harvest_added_to_master_count,root_pool_post_final_judge_harvest_candidate_negative_count,root_pool_post_final_judge_harvest_rejected_duplicate_count,root_pool_post_final_judge_harvest_rejected_not_addable_count,root_pool_post_final_judge_harvest_selected_count,root_pool_post_final_judge_harvest_selected_new_task_set_count,root_pool_post_final_judge_harvest_selected_replacement_task_set_count,root_pool_pricing_state,root_pool_stage_count,root_pool_stage_subprocess_timeout_with_progress_count,root_pool_support_continuation_active_protected_seed_count,root_pool_support_continuation_active_seed_count,root_pool_support_continuation_can_certify_no_negative,root_pool_support_continuation_certificate_leak_count,root_pool_support_continuation_max_neighbors,root_pool_support_continuation_max_seed_sets,root_pool_support_continuation_protected_seed_count,root_pool_support_continuation_seed_count,root_pool_support_continuation_seed_policy,root_pool_tail_dual_certificate_leak_count,root_pool_tail_dual_no_column_can_certify,root_pool_true_dual_rc_recompute_missing_count,root_pool_true_dual_rc_recomputed,root_pool_wall_sec,root_pool_worker_can_certify_no_negative,root_pool_worker_certificate_leak_count,root_pool_worker_dual_only,root_pool_worker_harvest_candidate_negative_count,root_pool_worker_harvest_rejected_duplicate_count,root_pool_worker_harvest_rejected_not_addable_count,root_pool_worker_harvest_selected_count,root_pool_worker_harvest_selected_new_task_set_count,root_pool_worker_harvest_selected_replacement_task_set_count,root_pool_worker_root_lp_bound_official,root_pool_worker_uses_true_dual_bpc_certificate,row_budget_exhausted,row_limit_sec,row_terminal,same_run_checkpoint_resume_allowed,same_run_checkpoint_resume_eligible,same_run_checkpoint_resume_used,scale,schema_version,seed_mode,seed_sec,seed_sec_instrumented,source_probe_json,tail_dual_certificate_leak,tail_dual_no_column_can_certify,tail_dual_stabilization_alpha,tail_dual_stabilization_enabled,tail_dual_stabilization_window,threads,tree_sec,true_dual_rc_recompute_missing,true_dual_rc_recomputed,under_300,under_500,under_acceptance_limit,worker_can_certify_no_negative,worker_certificate_leak,worker_dual_only,worker_pricer_kind,worker_root_lp_bound_official,worker_uses_true_dual_bpc_certificate
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,4.462648,4.791823,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,1,instance_001,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_001_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,4.462648,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,473,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,17,4.168246,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_001/stage_001/probe.json,,466,466,0,0,466,450,16,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,4.711741,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_001/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,2.124422,2.440582,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,2,instance_002,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_002_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,2.124422,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,427,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,14,1.842027,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_002/stage_001/probe.json,,405,405,0,0,405,404,1,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,2.360021,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_002/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,4.890085,5.238956,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,3,instance_003,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_003_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,4.890085,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,651,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,22,4.386536,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_003/stage_001/probe.json,,630,630,0,0,630,628,2,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,5.143286,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_003/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,4.950382,5.281048,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,4,instance_004,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_004_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,4.950382,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,500,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,17,4.579947,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_004/stage_001/probe.json,,494,494,0,0,494,477,17,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,5.201353,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_004/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,12.69268,13.037298,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,5,instance_005,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_005_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,12.69268,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,608,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,20,12.273235,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_005/stage_001/probe.json,,598,598,0,0,598,585,13,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,12.950276,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_005/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,2.632685,2.962767,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,6,instance_006,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_006_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,2.632685,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,455,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,17,2.318502,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_006/stage_001/probe.json,,433,433,0,0,433,432,1,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,2.878855,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_006/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,2.467162,2.78999,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,7,instance_007,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_007_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,2.467162,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,435,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,15,2.218165,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_007/stage_001/probe.json,,424,424,0,0,424,412,12,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,2.70925,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_007/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,29.155842,29.506539,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,8,instance_008,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_008_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,29.155842,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,521,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,17,28.793118,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_008/stage_001/probe.json,,500,500,0,0,500,498,2,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,29.42098,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_008/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,27.705134,28.02129,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,9,instance_009,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_009_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,27.705134,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,367,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,13,27.428818,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_009/stage_001/probe.json,,346,346,0,0,346,344,2,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,27.945061,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_009/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,0.0,12.053964,12.398532,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,afb921ac43b6e9e1,False,False,root pool did not certify no-negative within cold-start row limit,10,instance_010,/tmp/p0v4-frozen-small-ywVLoI/data/instances/lunar_ice_sp50_020/instance_010_logical_graph.json,32,20,on,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,20,False,240,12,5,25.0,False,0,False,NATIVE_SPPRC_ACCEPTANCE_V1_S20_native_rcspp_inprocess,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,12.053964,b2b_r3_worker,0,0,,0,False,0,0,0,0,0,0,0.0,0,,0,0,False,False,,0,False,0,False,,613,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,1,32,20,0,0,0,0,,0,20,11.600491,False,False,,True,32,explicit_parameter,False,0,0,0,0,0,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_010/stage_001/probe.json,,590,590,0,0,590,590,0,INCOMPLETE_LIMIT,1,0,0,0,False,0,0,0,0,0,,0,False,0,False,12.308241,False,0,False,0,0,0,0,0,0,False,False,False,3600.0,True,True,False,False,20,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/p0v4_frozen_small_full60_20260729/scale_020/pools/scale_020/instance_010/stage_001/probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
